Time(s),Fluorescence(counts)
2487.800000,29.428113
2487.900000,1.856246
2488.000000,0.883106
2488.100000,28.242273
2488.200000,34.219170
2488.300000,35.517496
2488.400000,30.136906
2488.500000,28.563824
2488.600000,5.070013
2488.700000,-6.299022
2488.800000,-2.399027
2488.900000,3.221839
2489.000000,4.458069
2489.100000,-0.675446
2489.200000,37.123724
2489.300000,22.948791
2489.400000,33.566422
2489.500000,30.541167
2489.600000,-1.178336
2489.700000,2.914638
2489.800000,-0.889614
2489.900000,-2.980397
2490.000000,30.626749
2490.100000,30.117528
2490.200000,27.938121
2490.300000,58.560042
2490.400000,59.040062
2490.500000,25.400141
2490.600000,25.206528
2490.700000,63.077547
2490.800000,56.006667
2490.900000,60.224260
2491.000000,54.669458
2491.100000,34.795485
2491.200000,29.467747
2491.300000,63.629602
2491.400000,66.619389
2491.500000,56.409377
2491.600000,58.233267
2491.700000,62.891285
2491.800000,28.376237
2491.900000,31.145741
2492.000000,30.582062
2492.100000,23.245344
2492.200000,63.104731
2492.300000,59.861984
2492.400000,26.691036
2492.500000,34.913337
2492.600000,28.163863
2492.700000,27.998726
2492.800000,54.869354
2492.900000,62.056717
2493.000000,60.398744
2493.100000,25.056413
2493.200000,31.007565
2493.300000,32.752992
2493.400000,31.656480
2493.500000,34.243904
2493.600000,28.456497
2493.700000,35.572328
2493.800000,30.279793
2493.900000,32.670043
2494.000000,4.101131
2494.100000,38.216756
2494.200000,-2.975857
2494.300000,28.049051
2494.400000,30.836621
2494.500000,59.154156
2494.600000,57.861076
2494.700000,25.691593
2494.800000,30.643442
2494.900000,2.651968
2495.000000,1.321980
2495.100000,-4.624736
2495.200000,-4.553743
2495.300000,30.447923
2495.400000,-0.452549
2495.500000,-0.689827
2495.600000,-0.569383
2495.700000,-1.231423
2495.800000,0.709256
2495.900000,3.566152
2496.000000,-2.540440
2496.100000,31.620418
2496.200000,30.509640
2496.300000,54.911960
2496.400000,58.294017
2496.500000,60.290968
2496.600000,36.753530
2496.700000,28.084502
2496.800000,28.428981
2496.900000,31.498908
2497.000000,29.919305
2497.100000,56.473741
2497.200000,55.053475
2497.300000,54.674133
2497.400000,62.807993
2497.500000,27.166242
2497.600000,37.367023
2497.700000,28.672603
2497.800000,32.571127
2497.900000,26.771146
2498.000000,0.825797
2498.100000,4.496265
2498.200000,-0.793977
2498.300000,-3.001601
2498.400000,-0.862024
2498.500000,-0.394106
2498.600000,-2.702788
2498.700000,5.212830
2498.800000,0.309916
2498.900000,4.094068
2499.000000,3.476197
2499.100000,5.356357
2499.200000,-3.524777
2499.300000,32.185787
2499.400000,28.740345
2499.500000,29.825330
2499.600000,27.008506
2499.700000,37.226127
2499.800000,28.045088
2499.900000,32.208700
2500.000000,-3.606919
2500.100000,-0.513671
2500.200000,3.431183
2500.300000,1.291123
2500.400000,-2.576172
2500.500000,-1.896800
2500.600000,0.736568
2500.700000,0.196012
2500.800000,-3.691446
2500.900000,29.104146
2501.000000,-0.190832
2501.100000,1.951863
2501.200000,3.285529
2501.300000,32.259479
2501.400000,31.264360
2501.500000,31.333412
2501.600000,31.676294
2501.700000,33.115166
2501.800000,35.320218
2501.900000,27.326348
2502.000000,-1.100724
2502.100000,3.275202
2502.200000,-2.741837
2502.300000,-3.643635
2502.400000,-1.682277
2502.500000,0.462980
2502.600000,-1.193079
2502.700000,1.350409
2502.800000,-0.611200
2502.900000,29.205683
2503.000000,25.233674
2503.100000,32.036919
2503.200000,32.076043
2503.300000,29.678971
2503.400000,30.686657
2503.500000,30.680022
2503.600000,33.393160
2503.700000,60.907003
2503.800000,56.232160
2503.900000,65.962048
2504.000000,94.104719
2504.100000,90.386664
2504.200000,60.701805
2504.300000,61.104813
2504.400000,57.924619
2504.500000,63.580961
2504.600000,33.267658
2504.700000,29.976279
2504.800000,32.252573
2504.900000,33.365147
2505.000000,0.915835
2505.100000,27.142001
2505.200000,62.291552
2505.300000,60.402995
2505.400000,56.949354
2505.500000,63.337900
2505.600000,60.943958
2505.700000,59.544131
2505.800000,66.448533
2505.900000,58.596673
2506.000000,27.403125
2506.100000,30.700879
2506.200000,29.765825
2506.300000,28.554878
2506.400000,34.456862
2506.500000,26.863510
2506.600000,31.159215
2506.700000,30.491610
2506.800000,30.196254
2506.900000,33.695145
2507.000000,36.390962
2507.100000,0.229318
2507.200000,2.892658
2507.300000,0.350073
2507.400000,0.464054
2507.500000,1.581287
2507.600000,0.732462
2507.700000,-2.507455
2507.800000,34.219924
2507.900000,31.574389
2508.000000,30.085555
2508.100000,28.345976
2508.200000,31.101047
2508.300000,29.495310
2508.400000,30.770979
2508.500000,29.657516
2508.600000,57.730662
2508.700000,65.054721
2508.800000,57.391873
2508.900000,57.880671
2509.000000,62.257147
2509.100000,61.151678
2509.200000,92.204222
2509.300000,91.731158
2509.400000,87.962327
2509.500000,92.231022
2509.600000,88.291815
2509.700000,93.381851
2509.800000,57.226127
2509.900000,57.840957
2510.000000,57.925135
2510.100000,61.150036
2510.200000,60.062907
2510.300000,0.562915
2510.400000,-0.135410
2510.500000,0.058625
2510.600000,-1.228267
2510.700000,-4.315597
2510.800000,-3.968099
2510.900000,27.812555
2511.000000,29.250350
2511.100000,64.610022
2511.200000,57.158155
2511.300000,26.938286
2511.400000,24.754141
2511.500000,31.718778
2511.600000,29.574379
2511.700000,56.332083
2511.800000,90.128373
2511.900000,88.463881
2512.000000,94.099123
2512.100000,58.201731
2512.200000,35.307305
2512.300000,30.729317
2512.400000,89.027680
2512.500000,59.441138
2512.600000,61.091424
2512.700000,59.406891
2512.800000,57.434217
2512.900000,92.103589
2513.000000,93.185070
2513.100000,93.291742
2513.200000,89.729087
2513.300000,93.485136
2513.400000,91.155726
2513.500000,89.330906
2513.600000,88.525656
2513.700000,92.970407
2513.800000,85.159432
2513.900000,94.374029
2514.000000,90.585475
2514.100000,88.416133
2514.200000,58.062305
2514.300000,58.876818
2514.400000,62.323992
2514.500000,61.140727
2514.600000,88.828746
2514.700000,88.582764
2514.800000,91.147173
2514.900000,68.435705
2515.000000,38.404787
2515.100000,63.357733
2515.200000,57.880444
2515.300000,62.465759
2515.400000,57.970848
2515.500000,59.516319
2515.600000,64.299557
2515.700000,29.470091
2515.800000,29.353552
2515.900000,28.684500
2516.000000,27.750108
2516.100000,29.415551
2516.200000,32.422109
2516.300000,32.231142
2516.400000,31.081689
2516.500000,33.729059
2516.600000,25.026005
2516.700000,30.357032
2516.800000,28.072023
2516.900000,6.151797
2517.000000,-0.569819
2517.100000,2.422998
2517.200000,3.189635
2517.300000,-0.922535
2517.400000,2.986099
2517.500000,3.323885
2517.600000,2.565962
2517.700000,-1.370192
2517.800000,-4.095981
2517.900000,6.610928
2518.000000,-0.676899
2518.100000,3.208117
2518.200000,-1.199234
2518.300000,6.487925
2518.400000,28.699282
2518.500000,30.495604
2518.600000,37.159619
2518.700000,25.398302
2518.800000,3.811526
2518.900000,0.116828
2519.000000,2.315334
2519.100000,29.148050
2519.200000,5.099861
2519.300000,-2.244297
2519.400000,0.302654
2519.500000,2.997124
2519.600000,27.729306
2519.700000,0.572425
2519.800000,-2.885481
2519.900000,-1.016094
2520.000000,38.062992
2520.100000,64.213619
2520.200000,62.187254
2520.300000,61.296147
2520.400000,55.490818
2520.500000,29.627266
2520.600000,32.954421
2520.700000,28.860517
2520.800000,31.268618
2520.900000,27.176433
2521.000000,26.922929
2521.100000,37.029709
2521.200000,6.573095
2521.300000,-0.071188
2521.400000,-2.149278
2521.500000,-2.641805
2521.600000,1.389382
2521.700000,5.988314
2521.800000,58.087486
2521.900000,30.781073
2522.000000,30.629506
2522.100000,35.180035
2522.200000,31.024709
2522.300000,25.994113
2522.400000,62.439823
2522.500000,30.694801
2522.600000,27.580077
2522.700000,33.361414
2522.800000,29.242351
2522.900000,31.180953
2523.000000,30.613761
2523.100000,29.284158
2523.200000,27.744746
2523.300000,31.858094
2523.400000,26.518464
2523.500000,32.964093
2523.600000,27.616790
2523.700000,56.683656
2523.800000,64.384931
2523.900000,60.459439
2524.000000,24.464715
2524.100000,30.138632
2524.200000,32.010580
2524.300000,32.092241
2524.400000,57.854754
2524.500000,58.279564
2524.600000,60.664997
2524.700000,63.290759
2524.800000,56.229384
2524.900000,56.400295
2525.000000,34.286696
2525.100000,3.826923
2525.200000,-2.653354
2525.300000,-0.989092
2525.400000,6.496827
2525.500000,2.813327
2525.600000,0.024433
2525.700000,3.599790
2525.800000,-1.275561
2525.900000,30.644867
2526.000000,29.241557
2526.100000,32.293875
2526.200000,32.277054
2526.300000,90.839792
2526.400000,31.682377
2526.500000,33.580037
2526.600000,31.568288
2526.700000,0.845842
2526.800000,1.449037
2526.900000,63.805296
2527.000000,57.395884
2527.100000,61.415367
2527.200000,24.506748
2527.300000,29.318764
2527.400000,35.822182
2527.500000,27.795641
2527.600000,25.272116
2527.700000,27.329038
2527.800000,62.303497
2527.900000,89.771171
2528.000000,87.146294
2528.100000,93.788407
2528.200000,91.446494
2528.300000,56.694574
2528.400000,59.499145
2528.500000,66.561737
2528.600000,59.234657
2528.700000,55.081080
2528.800000,61.573171
2528.900000,91.310477
2529.000000,94.160271
2529.100000,88.986538
2529.200000,91.486763
2529.300000,90.901041
2529.400000,90.142104
2529.500000,91.131794
2529.600000,61.966427
2529.700000,31.811170
2529.800000,2.914011
2529.900000,-6.678960
2530.000000,-4.327204
2530.100000,30.799091
2530.200000,30.506308
2530.300000,27.108229
2530.400000,29.153484
2530.500000,27.678349
2530.600000,31.920602
2530.700000,27.482430
2530.800000,30.801022
2530.900000,33.231894
2531.000000,27.543491
2531.100000,26.134431
2531.200000,27.871850
2531.300000,57.545375
2531.400000,60.276128
2531.500000,25.050788
2531.600000,34.972797
2531.700000,26.385416
2531.800000,26.106449
2531.900000,60.337772
2532.000000,59.784424
2532.100000,4.266907
2532.200000,-0.668651
2532.300000,29.297398
2532.400000,62.095108
2532.500000,62.994293
2532.600000,24.317258
2532.700000,30.347672
2532.800000,36.616194
2532.900000,28.280605
2533.000000,0.600986
2533.100000,3.209224
2533.200000,1.608548
2533.300000,-3.003014
2533.400000,-0.053035
2533.500000,56.429196
2533.600000,56.942072
2533.700000,63.474867
2533.800000,32.716588
2533.900000,35.505447
2534.000000,32.918710
2534.100000,29.721128
2534.200000,27.104306
2534.300000,34.338247
2534.400000,32.023871
2534.500000,32.545325
2534.600000,31.865475
2534.700000,33.704261
2534.800000,25.573799
2534.900000,26.503079
2535.000000,27.529033
2535.100000,31.236440
2535.200000,28.771990
2535.300000,33.528247
2535.400000,30.093305
2535.500000,37.099129
2535.600000,35.283732
2535.700000,30.559825
2535.800000,-3.932573
2535.900000,2.208863
2536.000000,-3.198401
2536.100000,-2.782326
2536.200000,-1.041127
2536.300000,28.901739
2536.400000,31.798175
2536.500000,31.122151
2536.600000,27.112053
2536.700000,-0.747732
2536.800000,-3.940300
2536.900000,1.344383
2537.000000,-5.442012
2537.100000,-0.565995
2537.200000,-1.800105
2537.300000,1.774059
2537.400000,-2.289535
2537.500000,-2.412909
2537.600000,31.326020
2537.700000,31.485228
2537.800000,26.997018
2537.900000,31.902144
2538.000000,37.505727
2538.100000,28.720688
2538.200000,26.449555
2538.300000,30.301008
2538.400000,25.989130
2538.500000,29.357873
2538.600000,28.618653
2538.700000,32.210310
2538.800000,24.864238
2538.900000,25.396315
2539.000000,31.277905
2539.100000,61.759623
2539.200000,53.690677
2539.300000,64.694184
2539.400000,32.758406
2539.500000,28.116464
2539.600000,0.417538
2539.700000,-5.782058
2539.800000,2.242896
2539.900000,-2.408843
2540.000000,-0.938189
2540.100000,-0.200288
2540.200000,3.753810
2540.300000,1.530773
2540.400000,-0.950144
2540.500000,-1.639613
2540.600000,0.804230
2540.700000,-0.128934
2540.800000,-0.598203
2540.900000,0.145019
2541.000000,29.315408
2541.100000,55.430566
2541.200000,59.953490
2541.300000,30.060589
2541.400000,30.524793
2541.500000,57.115112
2541.600000,57.725262
2541.700000,65.042301
2541.800000,57.902569
2541.900000,31.651724
2542.000000,27.733188
2542.100000,54.450215
2542.200000,89.811502
2542.300000,91.961294
2542.400000,59.121430
2542.500000,24.133686
2542.600000,-6.577787
2542.700000,3.582541
2542.800000,0.078678
2542.900000,1.942609
2543.000000,0.815837
2543.100000,26.669399
2543.200000,29.352825
2543.300000,25.028974
2543.400000,32.957076
2543.500000,31.077252
2543.600000,32.341021
2543.700000,33.990825
2543.800000,29.049480
2543.900000,-2.106011
2544.000000,-0.199656
2544.100000,3.920497
2544.200000,-4.581365
2544.300000,30.179098
2544.400000,62.531659
2544.500000,91.040405
2544.600000,93.335598
2544.700000,85.510773
2544.800000,63.377450
2544.900000,58.242664
2545.000000,53.829600
2545.100000,59.134297
2545.200000,57.597661
2545.300000,59.621887
2545.400000,55.554092
2545.500000,59.743984
2545.600000,58.388545
2545.700000,36.076737
2545.800000,30.634074
2545.900000,30.797141
2546.000000,29.427753
2546.100000,33.854376
2546.200000,31.567394
2546.300000,34.650562
2546.400000,33.273823
2546.500000,28.955047
2546.600000,32.299059
2546.700000,32.552420
2546.800000,32.943956
2546.900000,31.313700
2547.000000,26.078650
2547.100000,30.021282
2547.200000,30.441935
2547.300000,30.321302
2547.400000,63.550187
2547.500000,58.177976
2547.600000,60.515748
2547.700000,29.898417
2547.800000,32.157435
2547.900000,35.537019
2548.000000,31.973899
2548.100000,31.774697
2548.200000,27.046214
2548.300000,25.474622
2548.400000,30.872247
2548.500000,59.545304
2548.600000,31.485553
2548.700000,-1.734502
2548.800000,4.312731
2548.900000,-3.484851
2549.000000,-0.484640
2549.100000,-1.070948
2549.200000,33.395906
2549.300000,29.409170
2549.400000,28.368197
2549.500000,0.344052
2549.600000,27.734739
2549.700000,30.034552
2549.800000,29.711841
2549.900000,38.768469
2550.000000,28.713039
2550.100000,29.832082
2550.200000,30.754386
2550.300000,60.919099
2550.400000,63.228839
2550.500000,5.862821
2550.600000,-2.304392
2550.700000,31.414419
2550.800000,29.604956
2550.900000,31.088935
2551.000000,3.428736
2551.100000,4.980327
2551.200000,32.720967
2551.300000,31.042689
2551.400000,33.175477
2551.500000,27.571986
2551.600000,27.918528
2551.700000,30.600937
2551.800000,63.586641
2551.900000,59.208169
2552.000000,59.523501
2552.100000,54.147254
2552.200000,37.259099
2552.300000,29.404068
2552.400000,-8.130050
2552.500000,0.594636
2552.600000,1.511640
2552.700000,-0.597236
2552.800000,-2.638128
2552.900000,2.785620
2553.000000,2.441318
2553.100000,1.669737
2553.200000,-2.201404
2553.300000,-1.735259
2553.400000,-0.960635
2553.500000,-1.152984
2553.600000,1.966267
2553.700000,-1.094655
2553.800000,-2.760289
2553.900000,1.358879
2554.000000,7.218849
2554.100000,-2.271786
2554.200000,-2.040252
2554.300000,29.721021
2554.400000,32.356811
2554.500000,31.784716
2554.600000,29.732720
2554.700000,28.778729
2554.800000,36.384564
2554.900000,3.518251
2555.000000,5.291822
2555.100000,2.194479
2555.200000,-0.194807
2555.300000,1.281516
2555.400000,5.504954
2555.500000,1.626300
2555.600000,24.929469
2555.700000,34.291164
2555.800000,4.574462
2555.900000,3.795419
2556.000000,-3.944812
2556.100000,1.243646
2556.200000,33.158863
2556.300000,30.130304
2556.400000,31.225102
2556.500000,31.761748
2556.600000,27.602391
2556.700000,31.491319
2556.800000,27.124109
2556.900000,29.772643
2557.000000,28.350894
2557.100000,32.706338
2557.200000,62.086336
2557.300000,31.781726
2557.400000,30.925051
2557.500000,31.386794
2557.600000,36.105210
2557.700000,34.051442
2557.800000,-2.806596
2557.900000,-1.524504
2558.000000,-0.548297
2558.100000,-0.649730
2558.200000,-2.403890
2558.300000,1.836823
2558.400000,-0.106711
2558.500000,0.728761
2558.600000,-5.052092
2558.700000,-4.642900
2558.800000,-1.548247
2558.900000,1.898911
2559.000000,1.508852
2559.100000,3.097025
2559.200000,-2.028044
2559.300000,32.130958
2559.400000,34.664318
2559.500000,2.853171
2559.600000,-3.804031
2559.700000,3.396315
2559.800000,1.051398
2559.900000,1.434674
2560.000000,37.558684
2560.100000,30.811426
2560.200000,31.965016
2560.300000,30.352460
2560.400000,-0.658970
2560.500000,1.164278
2560.600000,-1.241131
2560.700000,0.506490
2560.800000,-0.835397
2560.900000,23.834321
2561.000000,28.593915
2561.100000,32.935484
2561.200000,31.627821
2561.300000,29.365495
2561.400000,30.363742
2561.500000,27.651328
2561.600000,57.973990
2561.700000,60.087210
2561.800000,59.419596
2561.900000,57.805894
2562.000000,59.866241
2562.100000,26.728020
2562.200000,4.788388
2562.300000,2.752263
2562.400000,-6.449665
2562.500000,2.580673
2562.600000,-1.053922
2562.700000,-1.575694
2562.800000,2.323117
2562.900000,29.634597
2563.000000,-1.097892
2563.100000,-3.922673
2563.200000,2.809687
2563.300000,3.172226
2563.400000,30.546330
2563.500000,26.564523
2563.600000,30.969607
2563.700000,31.984766
2563.800000,29.981637
2563.900000,32.705712
2564.000000,30.569363
2564.100000,30.972726
2564.200000,64.501559
2564.300000,28.584376
2564.400000,25.355390
2564.500000,29.552265
2564.600000,28.367787
2564.700000,55.793125
2564.800000,61.924102
2564.900000,60.060715
2565.000000,54.594408
2565.100000,34.696196
2565.200000,27.873671
2565.300000,28.209452
2565.400000,2.881549
2565.500000,1.341138
2565.600000,3.331890
2565.700000,23.515992
2565.800000,29.197611
2565.900000,0.457041
2566.000000,3.959778
2566.100000,57.520891
2566.200000,89.032713
2566.300000,90.476710
2566.400000,92.338230
2566.500000,86.725918
2566.600000,92.488439
2566.700000,88.282948
2566.800000,91.178987
2566.900000,59.473638
2567.000000,30.877251
2567.100000,30.688387
2567.200000,63.882865
2567.300000,59.344632
2567.400000,59.144179
2567.500000,93.256155
2567.600000,94.251611
2567.700000,88.861637
2567.800000,92.127204
2567.900000,87.488258
2568.000000,62.144131
2568.100000,62.809659
2568.200000,59.223454
2568.300000,63.381310
2568.400000,59.260399
2568.500000,60.120346
2568.600000,31.221351
2568.700000,27.167433
2568.800000,25.970752
2568.900000,30.886499
2569.000000,27.821066
2569.100000,56.384430
2569.200000,62.353307
2569.300000,64.596555
2569.400000,62.617561
2569.500000,26.491741
2569.600000,30.580002
2569.700000,29.116522
2569.800000,27.486200
2569.900000,30.299772
2570.000000,29.841526
2570.100000,29.345803
2570.200000,33.007904
2570.300000,33.942900
2570.400000,29.073226
2570.500000,29.504579
2570.600000,29.299875
2570.700000,31.586993
2570.800000,1.036237
2570.900000,-2.087100
2571.000000,-0.344890
2571.100000,25.550295
2571.200000,-4.673515
2571.300000,-3.501849
2571.400000,-0.713974
2571.500000,1.873641
2571.600000,-2.307686
2571.700000,-0.338858
2571.800000,0.695345
2571.900000,4.646873
2572.000000,0.206170
2572.100000,0.339665
2572.200000,-1.777842
2572.300000,5.547915
2572.400000,2.331283
2572.500000,-3.296065
2572.600000,4.531151
2572.700000,32.187115
2572.800000,30.738355
2572.900000,32.017141
2573.000000,33.443424
2573.100000,27.776603
2573.200000,28.866499
2573.300000,29.919840
2573.400000,26.314825
2573.500000,62.222717
2573.600000,59.207952
2573.700000,58.876999
2573.800000,58.104865
2573.900000,29.931323
2574.000000,30.500509
2574.100000,3.021098
2574.200000,3.105115
2574.300000,-3.368612
2574.400000,31.413785
2574.500000,63.721572
2574.600000,59.363733
2574.700000,89.521479
2574.800000,88.840755
2574.900000,91.645437
2575.000000,60.892534
2575.100000,62.969184
2575.200000,59.696382
2575.300000,63.809700
2575.400000,61.821962
2575.500000,63.558184
2575.600000,88.241368
2575.700000,34.731575
2575.800000,28.361902
2575.900000,58.502180
2576.000000,58.846844
2576.100000,58.526622
2576.200000,35.707940
2576.300000,31.592474
2576.400000,31.514383
2576.500000,-5.648069
2576.600000,3.882675
2576.700000,-3.089447
2576.800000,-0.083392
2576.900000,-2.087173
2577.000000,0.744115
2577.100000,4.627049
2577.200000,-2.859670
2577.300000,27.867501
2577.400000,30.442806
2577.500000,34.733792
2577.600000,58.749686
2577.700000,27.874577
2577.800000,60.514708
2577.900000,30.045182
2578.000000,26.947490
2578.100000,28.806198
2578.200000,24.118048
2578.300000,29.930414
2578.400000,26.283571
2578.500000,37.427977
2578.600000,31.685361
2578.700000,30.781907
2578.800000,61.601182
2578.900000,58.545977
2579.000000,59.593248
2579.100000,61.535702
2579.200000,27.091601
2579.300000,32.068293
2579.400000,36.340090
2579.500000,25.578764
2579.600000,61.616524
2579.700000,87.562597
2579.800000,92.090501
2579.900000,91.034109
2580.000000,65.655949
2580.100000,65.121489
2580.200000,25.672319
2580.300000,2.309060
2580.400000,2.257299
2580.500000,3.582558
2580.600000,1.432785
2580.700000,1.804841
2580.800000,-3.082789
2580.900000,1.280626
2581.000000,-0.635250
2581.100000,2.065115
2581.200000,29.730408
2581.300000,31.355294
2581.400000,31.861819
2581.500000,31.918129
2581.600000,27.781506
2581.700000,67.268938
2581.800000,60.774010
2581.900000,1.907343
2582.000000,0.188849
2582.100000,-3.313115
2582.200000,2.359937
2582.300000,0.816123
2582.400000,32.677239
2582.500000,28.015856
2582.600000,29.013360
2582.700000,30.813566
2582.800000,30.154509
2582.900000,59.150990
2583.000000,60.815755
2583.100000,64.298361
2583.200000,61.382217
2583.300000,63.527479
2583.400000,29.504620
2583.500000,30.171497
2583.600000,30.737009
2583.700000,28.673947
2583.800000,0.761875
2583.900000,4.710316
2584.000000,35.239659
2584.100000,34.132041
2584.200000,30.923139
2584.300000,27.848400
2584.400000,37.346491
2584.500000,58.463680
2584.600000,34.578225
2584.700000,31.102715
2584.800000,26.905617
2584.900000,55.558761
2585.000000,34.175342
2585.100000,-1.719031
2585.200000,-3.776418
2585.300000,29.196871
2585.400000,29.987699
2585.500000,31.115623
2585.600000,60.959999
2585.700000,57.804704
2585.800000,30.006709
2585.900000,35.154193
2586.000000,26.843755
2586.100000,31.413970
2586.200000,26.838983
2586.300000,58.765691
2586.400000,63.397591
2586.500000,23.900003
2586.600000,36.294090
2586.700000,26.119596
2586.800000,23.971060
2586.900000,30.057267
2587.000000,28.711789
2587.100000,28.142994
2587.200000,31.922799
2587.300000,27.221168
2587.400000,31.707173
2587.500000,2.479276
2587.600000,-4.119353
2587.700000,3.076363
2587.800000,2.316425
2587.900000,4.653927
2588.000000,0.012366
2588.100000,-2.508384
2588.200000,33.757861
2588.300000,30.141346
2588.400000,35.463738
2588.500000,32.122955
2588.600000,29.917020
2588.700000,27.350003
2588.800000,29.681051
2588.900000,32.805799
2589.000000,25.469222
2589.100000,28.778252
2589.200000,25.149765
2589.300000,-3.130160
2589.400000,-1.841206
2589.500000,-0.819822
2589.600000,1.052185
2589.700000,2.097157
2589.800000,4.141949
2589.900000,4.800969
2590.000000,3.546886
2590.100000,-1.147418
2590.200000,0.692000
2590.300000,-1.696514
2590.400000,30.742009
2590.500000,29.507775
2590.600000,26.562671
2590.700000,34.345187
2590.800000,35.113280
2590.900000,87.714566
2591.000000,91.550813
2591.100000,57.843719
2591.200000,59.750323
2591.300000,58.392837
2591.400000,58.106042
2591.500000,30.557775
2591.600000,24.540946
2591.700000,28.418031
2591.800000,42.033251
2591.900000,25.362956
2592.000000,-1.154866
2592.100000,0.850083
2592.200000,-0.553306
2592.300000,-2.306419
2592.400000,32.889057
2592.500000,60.432881
2592.600000,58.114152
2592.700000,62.556051
2592.800000,28.401968
2592.900000,27.359065
2593.000000,31.746884
2593.100000,56.062075
2593.200000,65.256528
2593.300000,64.530996
2593.400000,61.623158
2593.500000,28.235675
2593.600000,26.778544
2593.700000,22.263425
2593.800000,4.829388
2593.900000,-2.927090
2594.000000,31.043271
2594.100000,0.577662
2594.200000,-5.037064
2594.300000,28.166917
2594.400000,26.580817
2594.500000,62.358972
2594.600000,62.490989
2594.700000,89.247045
2594.800000,87.450695
2594.900000,90.542599
2595.000000,93.299902
2595.100000,85.533571
2595.200000,96.315976
2595.300000,89.246343
2595.400000,89.620976
2595.500000,64.785186
2595.600000,59.809600
2595.700000,59.661360
2595.800000,57.236116
2595.900000,58.244943
2596.000000,57.857548
2596.100000,54.678672
2596.200000,53.734710
2596.300000,59.280433
2596.400000,85.831808
2596.500000,91.932708
2596.600000,89.312225
2596.700000,55.187170
2596.800000,64.548263
2596.900000,58.694530
2597.000000,61.518791
2597.100000,64.905651
2597.200000,59.871496
2597.300000,30.014701
2597.400000,34.286862
2597.500000,29.090512
2597.600000,63.191556
2597.700000,89.749553
2597.800000,90.482453
2597.900000,60.440302
2598.000000,58.861588
2598.100000,58.366398
2598.200000,58.012729
2598.300000,26.083430
2598.400000,-1.369742
2598.500000,-0.826271
2598.600000,1.192134
2598.700000,-0.307567
2598.800000,33.201242
2598.900000,33.066048
2599.000000,34.004279
2599.100000,29.361295
2599.200000,-1.564955
2599.300000,-4.134604
2599.400000,3.892858
2599.500000,-3.496057
2599.600000,-2.736212
2599.700000,0.644064
2599.800000,-0.959964
2599.900000,34.308277
2600.000000,27.663484
2600.100000,30.053099
2600.200000,54.407424
2600.300000,63.661875
2600.400000,54.937752
2600.500000,67.428039
2600.600000,59.612464
2600.700000,29.102252
2600.800000,29.869246
2600.900000,26.741821
2601.000000,31.937355
2601.100000,28.737772
2601.200000,29.025265
2601.300000,33.818285
2601.400000,24.803423
2601.500000,29.375192
2601.600000,59.634023
2601.700000,60.376163
2601.800000,58.293133
2601.900000,29.004403
2602.000000,35.508919
2602.100000,31.459368
2602.200000,27.623579
2602.300000,31.917054
2602.400000,30.097233
2602.500000,32.185874
2602.600000,29.347831
2602.700000,27.536166
2602.800000,24.953757
2602.900000,3.416143
2603.000000,32.011194
2603.100000,31.028718
2603.200000,31.904993
2603.300000,33.668207
2603.400000,24.908599
2603.500000,30.207652
2603.600000,24.525112
2603.700000,28.775086
2603.800000,30.946663
2603.900000,58.900821
2604.000000,65.243630
2604.100000,59.082994
2604.200000,57.645286
2604.300000,30.051694
2604.400000,26.847742
2604.500000,27.325856
2604.600000,32.764434
2604.700000,32.925586
2604.800000,30.425777
2604.900000,31.785194
2605.000000,36.219234
2605.100000,29.778701
2605.200000,27.352931
2605.300000,31.560602
2605.400000,32.458822
2605.500000,32.753951
2605.600000,33.385180
2605.700000,32.937156
2605.800000,1.512268
2605.900000,31.859603
2606.000000,31.183934
2606.100000,25.183404
2606.200000,24.795729
2606.300000,26.791169
2606.400000,32.410126
2606.500000,-1.362489
2606.600000,0.358870
2606.700000,4.639904
2606.800000,3.200839
2606.900000,23.430673
2607.000000,32.139877
2607.100000,30.117520
2607.200000,-2.018627
2607.300000,28.966101
2607.400000,29.007700
2607.500000,-3.986828
2607.600000,0.681526
2607.700000,36.477418
2607.800000,32.995256
2607.900000,23.868487
2608.000000,30.820963
2608.100000,30.820407
2608.200000,26.961823
2608.300000,86.313613
2608.400000,62.639061
2608.500000,60.260571
2608.600000,58.513703
2608.700000,31.752952
2608.800000,36.297062
2608.900000,30.718764
2609.000000,30.818709
2609.100000,29.879703
2609.200000,28.767493
2609.300000,2.401277
2609.400000,-0.634076
2609.500000,31.443224
2609.600000,34.445078
2609.700000,32.177260
2609.800000,26.121728
2609.900000,25.945932
2610.000000,33.702124
2610.100000,29.605530
2610.200000,60.724341
2610.300000,27.566038
2610.400000,31.789542
2610.500000,35.604762
2610.600000,30.395730
2610.700000,31.884280
2610.800000,33.676828
2610.900000,34.980612
2611.000000,27.902175
2611.100000,1.180682
2611.200000,3.764924
2611.300000,34.601553
2611.400000,28.668035
2611.500000,57.928348
2611.600000,89.473661
2611.700000,88.976103
2611.800000,59.102168
2611.900000,61.173788
2612.000000,58.315214
2612.100000,64.614922
2612.200000,58.723270
2612.300000,58.133480
2612.400000,26.427226
2612.500000,3.708290
2612.600000,-3.943926
2612.700000,31.308180
2612.800000,32.019558
2612.900000,21.186294
2613.000000,26.009237
2613.100000,28.801626
2613.200000,35.618528
2613.300000,58.801927
